run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,raq_distill_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,1,1.29210817,0.86566533,0.00000000,0.00000000,0.19046116,0.00000000,0.00000000,0,0,0.19046116,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,2,0.14329991,0.63482809,0.00000000,0.00000000,0.13632474,0.00000000,0.00000000,0,0,0.13632474,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,3,0.12139315,0.55243831,0.00000000,0.00000000,0.15090595,0.00000000,0.00000000,0,0,0.13632474,0,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,4,0.10489878,0.48760702,0.00000000,0.00000000,0.14551575,0.00000000,0.00000000,0,0,0.13632474,0,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,5,0.09251434,0.45625913,0.00000000,0.00000000,0.13860116,0.00000000,0.00000000,0,0,0.13632474,0,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,6,0.08843723,0.42628028,0.00000000,0.00000000,0.11542707,0.00000000,0.00000000,0,0,0.11542707,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,7,0.08299062,0.40135337,0.00000000,0.00000000,0.08957780,0.00000000,0.00000000,0,0,0.08957780,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,8,0.07998093,0.39405981,0.00000000,0.00000000,0.08656888,0.00000000,0.00000000,0,0,0.08656888,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,9,0.07641700,0.36906957,0.00000000,0.00000000,0.08450927,0.00000000,0.00000000,0,0,0.08450927,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,10,0.07147781,0.35948227,0.00000000,0.00000000,0.08153712,0.00000000,0.00000000,0,0,0.08153712,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src32-32-k2-32-d2-ch256-512_gpu4-20260820-213936,11,0.07085570,0.31586031,0.00000000,0.00000000,0.07287837,0.00000000,0.00000000,0,0,0.07287837,1,Phase1-拓荒,0.000000,5e-05
