run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,raq_distill_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,1,0.89258504,0.38327340,0.00000000,0.00000000,0.21572529,0.00000000,0.00000000,0,0,0.21572529,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,2,0.15758494,0.35248584,0.00000000,0.00000000,0.20186983,0.00000000,0.00000000,0,0,0.20186983,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,3,0.10328052,0.29093962,0.00000000,0.00000000,0.14209379,0.00000000,0.00000000,0,0,0.14209379,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,4,0.08668459,0.23004225,0.00000000,0.00000000,0.12088435,0.00000000,0.00000000,0,0,0.12088435,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,5,0.07798858,0.19599033,0.00000000,0.00000000,0.12068763,0.00000000,0.00000000,0,0,0.12068763,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,6,0.06921862,0.16899919,0.00000000,0.00000000,0.09628132,0.00000000,0.00000000,0,0,0.09628132,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,7,0.06786357,0.15086604,0.00000000,0.00000000,0.09584765,0.00000000,0.00000000,0,0,0.09584765,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,8,0.06388467,0.13923810,0.00000000,0.00000000,0.11012175,0.00000000,0.00000000,0,0,0.09584765,0,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,9,0.06379840,0.12647860,0.00000000,0.00000000,0.08060012,0.00000000,0.00000000,0,0,0.08060012,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,10,0.05577798,0.10620723,0.00000000,0.00000000,0.07416517,0.00000000,0.00000000,0,0,0.07416517,1,Phase1-拓荒,0.000000,5e-05
independent-raq-rvq-src256-k2-256-d2-ch256-unet1_gpu0-20260825-164719,11,0.05297004,0.08948661,0.00000000,0.00000000,0.06299531,0.00000000,0.00000000,0,0,0.06299531,1,Phase1-拓荒,0.000000,5e-05
