run_id,epoch,train_recon,train_vq,val_recon,best_val_recon,is_best,phase,channel_prob,learning_rate
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,1,0.01931124,0.05914053,0.01183687,0.01183687,1,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,2,0.01424008,0.02776042,0.01175679,0.01175679,1,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,3,0.02821638,0.03070269,0.01472342,0.01175679,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,4,0.01443739,0.02544140,0.01172521,0.01172521,1,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,5,0.01405485,0.02555213,0.01160678,0.01160678,1,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,6,0.01397730,0.02583343,0.01240032,0.01160678,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,7,0.01592694,0.02694927,0.04672792,0.01160678,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,8,0.01498384,0.02531776,0.01307137,0.01160678,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,9,0.01385563,0.02530420,0.01270736,0.01160678,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,10,0.01465565,0.02497390,0.01143933,0.01143933,1,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,11,0.01371437,0.02513513,0.01192076,0.01143933,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,12,0.01378072,0.02504106,0.01212021,0.01143933,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,13,0.01385433,0.02503912,0.01199710,0.01143933,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,14,0.01367614,0.02503375,0.01129475,0.01129475,1,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,15,0.01372664,0.02489381,0.01171212,0.01129475,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,16,0.01375145,0.02466378,0.01183330,0.01129475,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,17,0.01905676,0.02418702,0.01163079,0.01129475,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,18,0.01352546,0.02386817,0.01130547,0.01129475,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,19,0.01349790,0.02412902,0.01135202,0.01129475,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,20,0.01358781,0.02431894,0.01184102,0.01129475,0,Phase1-拓荒,0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,21,0.01354638,0.02424260,0.01171012,0.01129475,0,Phase2-退火(0%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,22,0.01362709,0.02426492,0.01158238,0.01129475,0,Phase2-退火(2%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,23,0.01346783,0.02427114,0.01222246,0.01129475,0,Phase2-退火(3%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,24,0.01813700,0.02419668,0.01171099,0.01129475,0,Phase2-退火(5%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,25,0.01309826,0.02368609,0.01124578,0.01124578,1,Phase2-退火(7%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,26,0.01314043,0.02413443,0.01263516,0.01124578,0,Phase2-退火(8%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,27,0.01321155,0.02416736,0.01143535,0.01124578,0,Phase2-退火(10%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,28,0.01324440,0.02424232,0.01170290,0.01124578,0,Phase2-退火(12%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,29,0.01312602,0.02432974,0.01133277,0.01124578,0,Phase2-退火(13%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,30,0.01613114,0.02425424,0.01161549,0.01124578,0,Phase2-退火(15%),0.000000,5e-05
exp7_larger_vitvq_nocompress_k64-256-20260602-011729,31,0.01296324,0.02377814,0.01154223,0.01124578,0,Phase2-退火(17%),0.000000,5e-05
